County,id2,Population,Deaths,rate,high_rate,low_rate
"Carroll County, Ohio",39019,27669,10.0,3.6141530232390037e-05,0,0
"Carroll County, Tennessee",47017,28092,13.0,4.627652000569557e-05,0,0
"Carroll County, Virginia",51035,29531,10.0,3.386272053096746e-05,0,0
"Carson City, Nevada",32510,54742,32.0,5.84560301048555e-05,0,0
"Carson County, Texas",48065,6057,0.0,0.0,0,1
"Carter County, Kentucky",21043,27046,0.0,0.0,0,1
"Carter County, Missouri",29035,6168,0.0,0.0,0,1
"Carter County, Montana",30011,1203,0.0,0.0,0,1
"Carter County, Oklahoma",40019,48556,16.0,3.295164346321773e-05,0,0
"Carter County, Tennessee",47019,56502,18.0,3.185727938834024e-05,0,0
"Carteret County, North Carolina",37031,68890,54.0,7.83858324865728e-05,1,0
"Carver County, Minnesota",27019,100262,23.0,2.2939897468632185e-05,0,0
"Cascade County, Montana",30013,81755,64.0,7.828267384257844e-05,1,0
"Casey County, Kentucky",21045,15815,0.0,0.0,0,1
"Cass County, Illinois",17017,12676,0.0,0.0,0,1
"Cass County, Indiana",18017,37946,16.0,4.21651821008802e-05,0,0
"Cass County, Iowa",19029,13157,13.0,9.880671885688227e-05,1,0
"Cass County, Michigan",26027,51599,16.0,3.100835287505572e-05,0,0
"Cass County, Minnesota",27021,28993,0.0,0.0,0,1
"Cass County, Missouri",29037,102845,51.0,4.9589187612426465e-05,0,0
"Cass County, Nebraska",31025,25767,11.0,4.26902627391625e-05,0,0
"Cass County, North Dakota",38017,175249,80.0,4.5649333234426445e-05,0,0
"Cass County, Texas",48067,30375,0.0,0.0,0,1
"Cassia County, Idaho",16031,23504,0.0,0.0,0,1
"Castro County, Texas",48069,7669,0.0,0.0,0,1
"Caswell County, North Carolina",37033,22910,0.0,0.0,0,1
"Catahoula Parish, Louisiana",22025,9921,0.0,0.0,0,1
"Catawba County, North Carolina",37035,156459,96.0,6.135792763599409e-05,0,0
"Catoosa County, Georgia",13047,66398,15.0,2.2591041898852376e-05,0,0
"Catron County, New Mexico",35003,3508,0.0,0.0,0,1
"Cattaraugus County, New York",36009,77677,28.0,3.604670623221803e-05,0,0
"Cavalier County, North Dakota",38019,3827,0.0,0.0,0,1
"Cayuga County, New York",36011,77861,45.0,5.779530188412684e-05,0,0
"Cecil County, Maryland",24015,102603,50.0,4.873151857158173e-05,0,0
"Cedar County, Iowa",19031,18454,0.0,0.0,0,1
"Cedar County, Missouri",29039,14016,0.0,0.0,0,1
"Cedar County, Nebraska",31027,8671,0.0,0.0,0,1
"Centre County, Pennsylvania",42027,161464,49.0,3.0347322003666453e-05,0,0
"Cerro Gordo County, Iowa",19033,43070,28.0,6.50104481077316e-05,0,0
"Chaffee County, Colorado",8015,19058,0.0,0.0,0,1
"Chambers County, Alabama",1017,33843,0.0,0.0,0,1
"Chambers County, Texas",48071,39899,11.0,2.7569613273515626e-05,0,0
"Champaign County, Illinois",17019,208419,87.0,4.1742835346105684e-05,0,0
"Champaign County, Ohio",39021,38747,21.0,5.4197744341497404e-05,0,0
"Chariton County, Missouri",29041,7516,0.0,0.0,0,1
"Charles City County, Virginia",51036,7071,0.0,0.0,0,1
"Charles County, Maryland",24017,157705,52.0,3.297295583526204e-05,0,0
"Charles Mix County, South Dakota",46023,9396,0.0,0.0,0,1
"Charleston County, South Carolina",45019,396484,208.0,5.2461133362254214e-05,0,0
"Charlevoix County, Michigan",26029,26174,11.0,4.2026438450370595e-05,0,0
"Charlotte County, Florida",12015,178465,86.0,4.818872047740453e-05,0,0
"Charlotte County, Virginia",51037,12129,0.0,0.0,0,1
"Charlottesville city, Virginia",51540,46912,0.0,0.0,0,1
"Charlton County, Georgia",13049,12497,0.0,0.0,0,1
"Chase County, Kansas",20017,2669,0.0,0.0,0,1
"Chase County, Nebraska",31029,3937,0.0,0.0,0,1
"Chatham County, Georgia",13051,289082,92.0,3.182488013781557e-05,0,0
"Chatham County, North Carolina",37037,72243,22.0,3.045277743172349e-05,0,0
"Chattahoochee County, Georgia",13053,10922,0.0,0.0,0,1
"Chattooga County, Georgia",13055,24824,10.0,4.0283596519497264e-05,0,0
"Chautauqua County, Kansas",20019,3374,0.0,0.0,0,1
"Chautauqua County, New York",36013,129504,53.0,4.092537682233753e-05,0,0
"Chaves County, New Mexico",35005,65282,33.0,5.054992187739346e-05,0,0
"Cheatham County, Tennessee",47021,39880,18.0,4.513540621865597e-05,0,0
"Cheboygan County, Michigan",26031,25401,0.0,0.0,0,1
"Chelan County, Washington",53007,76338,35.0,4.584872540543373e-05,0,0
"Chemung County, New York",36015,86322,48.0,5.560575519566275e-05,0,0
"Chenango County, New York",36017,48579,17.0,3.499454496799028e-05,0,0
"Cherokee County, Alabama",1019,25725,15.0,5.830903790087464e-05,0,0
"Cherokee County, Georgia",13057,241689,90.0,3.7237938011245855e-05,0,0
"Cherokee County, Iowa",19035,11508,0.0,0.0,0,1
"Cherokee County, Kansas",20021,20246,0.0,0.0,0,1
"Cherokee County, North Carolina",37039,27905,0.0,0.0,0,1
"Cherokee County, Oklahoma",40021,48700,30.0,6.160164271047228e-05,0,0
"Cherokee County, South Carolina",45021,56646,0.0,0.0,0,1
"Cherokee County, Texas",48073,51668,16.0,3.09669427885732e-05,0,0
"Cherry County, Nebraska",31031,5832,0.0,0.0,0,1
"Chesapeake city, Virginia",51550,237940,95.0,3.992603177271581e-05,0,0
"Cheshire County, New Hampshire",33005,75774,40.0,5.278855544118035e-05,0,0
"Chester County, Pennsylvania",42029,516312,271.0,5.248764313051023e-05,0,0
"Chester County, South Carolina",45023,32181,0.0,0.0,0,1
"Chester County, Tennessee",47023,17453,0.0,0.0,0,1
"Chesterfield County, South Carolina",45025,46013,0.0,0.0,0,1
"Chesterfield County, Virginia",51041,339009,143.0,4.2181770985431064e-05,0,0
"Cheyenne County, Colorado",8017,1848,0.0,0.0,0,1
"Cheyenne County, Kansas",20023,2661,0.0,0.0,0,1
"Cheyenne County, Nebraska",31033,10051,0.0,0.0,0,1
"Chickasaw County, Iowa",19037,12023,0.0,0.0,0,1
"Chickasaw County, Mississippi",28017,17246,0.0,0.0,0,1
"Chicot County, Arkansas",5017,10945,0.0,0.0,0,1
"Childress County, Texas",48075,7052,0.0,0.0,0,1
"Chilton County, Alabama",1021,43941,11.0,2.5033567738558523e-05,0,0
"Chippewa County, Michigan",26033,37724,16.0,4.241331778178348e-05,0,0
"Chippewa County, Minnesota",27023,12133,0.0,0.0,0,1
"Chippewa County, Wisconsin",55017,63649,33.0,5.1846847554557026e-05,0,0
"Chisago County, Minnesota",27025,54748,21.0,3.835756557317162e-05,0,0
"Chittenden County, Vermont",50007,161531,92.0,5.695501173149426e-05,0,0
"Choctaw County, Alabama",1023,12993,0.0,0.0,0,1
"Choctaw County, Mississippi",28019,8242,0.0,0.0,0,1
"Choctaw County, Oklahoma",40023,14885,0.0,0.0,0,1
"Chouteau County, Montana",30015,5759,0.0,0.0,0,1
"Chowan County, North Carolina",37041,14383,0.0,0.0,0,1
"Christian County, Illinois",17021,33309,16.0,4.803506559788646e-05,0,0
"Christian County, Kentucky",21047,72351,40.0,5.528603612942461e-05,0,0
"Christian County, Missouri",29043,84401,22.0,2.6066041871541808e-05,0,0
"Churchill County, Nevada",32001,24198,12.0,4.9590875278948676e-05,0,0
"Cibola County, New Mexico",35006,27487,23.0,8.367591952559392e-05,1,0
"Cimarron County, Oklahoma",40025,2162,0.0,0.0,0,1
"Citrus County, Florida",12017,143621,83.0,5.7790991568085446e-05,0,0
"Clackamas County, Oregon",41005,408062,268.0,6.567629428861301e-05,0,0
"Claiborne County, Mississippi",28021,9139,0.0,0.0,0,1
"Claiborne County, Tennessee",47025,31757,17.0,5.3531504865069116e-05,0,0
"Claiborne Parish, Louisiana",22027,16132,0.0,0.0,0,1
"Clallam County, Washington",53009,74570,57.0,7.643824594340888e-05,1,0
"Clare County, Michigan",26035,30358,13.0,4.2822320310955925e-05,0,0
"Clarendon County, South Carolina",45027,33951,0.0,0.0,0,1
"Clarion County, Pennsylvania",42031,38513,0.0,0.0,0,1
"Clark County, Arkansas",5019,22657,0.0,0.0,0,1
"Clark County, Idaho",16033,860,0.0,0.0,0,1
"Clark County, Illinois",17023,15938,0.0,0.0,0,1
"Clark County, Indiana",18019,116031,54.0,4.653928691470383e-05,0,0
"Clark County, Kansas",20025,2072,0.0,0.0,0,1
"Clark County, Kentucky",21049,35819,12.0,3.350177280214411e-05,0,0
"Clark County, Missouri",29045,6723,0.0,0.0,0,1
"Clark County, Nevada",32003,2155664,1690.0,7.839811770294443e-05,1,0
"Clark County, Ohio",39023,134786,73.0,5.415992758891873e-05,0,0
"Clark County, South Dakota",46025,3656,0.0,0.0,0,1
"Clark County, Washington",53011,467018,367.0,7.858369484687957e-05,1,0
"Clark County, Wisconsin",55019,34557,12.0,3.4725236565674104e-05,0,0
"Clarke County, Alabama",1025,24392,0.0,0.0,0,1
"Clarke County, Georgia",13059,124707,30.0,2.4056388173879573e-05,0,0
"Clarke County, Iowa",19039,9309,0.0,0.0,0,1
"Clarke County, Mississippi",28023,15888,0.0,0.0,0,1
"Clarke County, Virginia",51043,14374,0.0,0.0,0,1
"Clatsop County, Oregon",41007,38632,15.0,3.8827914682128805e-05,0,0
"Clay County, Alabama",1027,13492,0.0,0.0,0,1
"Clay County, Arkansas",5021,14920,0.0,0.0,0,1
"Clay County, Florida",12019,208311,108.0,5.184555784380086e-05,0,0
"Clay County, Georgia",13061,3020,0.0,0.0,0,1
"Clay County, Illinois",17025,13300,0.0,0.0,0,1
"Clay County, Indiana",18021,26309,12.0,4.5611767836101715e-05,0,0
"Clay County, Iowa",19041,16333,10.0,6.122573930080205e-05,0,0
"Clay County, Kansas",20027,8143,0.0,0.0,0,1
"Clay County, Kentucky",21051,20766,0.0,0.0,0,1
"Clay County, Minnesota",27027,62875,19.0,3.021868787276342e-05,0,0
"Clay County, Mississippi",28025,19850,0.0,0.0,0,1
"Clay County, Missouri",29047,239085,130.0,5.437396741744568e-05,0,0
"Clay County, Nebraska",31035,6163,0.0,0.0,0,1
"Clay County, North Carolina",37043,10915,0.0,0.0,0,1
"Clay County, South Dakota",46027,14086,0.0,0.0,0,1
"Clay County, Tennessee",47027,7752,0.0,0.0,0,1
"Clay County, Texas",48077,10193,0.0,0.0,0,1
"Clay County, West Virginia",54015,8859,0.0,0.0,0,1
"Clayton County, Georgia",13063,279462,53.0,1.8965011343223766e-05,0,0
"Clayton County, Iowa",19043,17590,0.0,0.0,0,1
"Clear Creek County, Colorado",8019,9436,0.0,0.0,0,1
"Clearfield County, Pennsylvania",42033,80596,29.0,3.5981934587324434e-05,0,0
"Clearwater County, Idaho",16035,8497,0.0,0.0,0,1
"Clearwater County, Minnesota",27029,8827,0.0,0.0,0,1
"Cleburne County, Alabama",1029,14924,0.0,0.0,0,1
"Cleburne County, Arkansas",5023,25264,0.0,0.0,0,1
"Clermont County, Ohio",39025,203022,114.0,5.6151550078316635e-05,0,0
"Cleveland County, Arkansas",5025,8241,0.0,0.0,0,1
"Cleveland County, North Carolina",37045,97144,43.0,4.4264185127233796e-05,0,0
"Cleveland County, Oklahoma",40027,278655,91.0,3.265686960578493e-05,0,0
"Clinch County, Georgia",13065,6829,0.0,0.0,0,1
"Clinton County, Illinois",17027,37729,15.0,3.9757215934692143e-05,0,0
"Clinton County, Indiana",18023,32457,11.0,3.389099423853098e-05,0,0
"Clinton County, Iowa",19045,47309,25.0,5.28440677249572e-05,0,0
"Clinton County, Kentucky",21053,10177,0.0,0.0,0,1
"Clinton County, Michigan",26037,77888,18.0,2.31101068200493e-05,0,0
"Clinton County, Missouri",29049,20610,10.0,4.8520135856380395e-05,0,0
"Clinton County, New York",36019,81073,32.0,3.94706005698568e-05,0,0
"Clinton County, Ohio",39027,41902,0.0,0.0,0,1
"Clinton County, Pennsylvania",42035,39233,10.0,2.548874671832386e-05,0,0
"Cloud County, Kansas",20029,9150,0.0,0.0,0,1
"Coahoma County, Mississippi",28027,23809,0.0,0.0,0,1
"Coal County, Oklahoma",40029,5651,0.0,0.0,0,1
"Cobb County, Georgia",13067,748150,261.0,3.4886052262246876e-05,0,0
"Cochise County, Arizona",4003,125770,56.0,4.452572155521985e-05,0,0
"Cochran County, Texas",48079,2882,0.0,0.0,0,1
"Cocke County, Tennessee",47029,35219,19.0,5.394815298560436e-05,0,0
"Coconino County, Arizona",4005,140908,101.0,7.167797428109121e-05,1,0
"Codington County, South Dakota",46029,28063,0.0,0.0,0,1
"Coffee County, Alabama",1031,51226,10.0,1.9521336821145514e-05,0,0
"Coffee County, Georgia",13069,43012,0.0,0.0,0,1
"Coffee County, Tennessee",47031,54682,43.0,7.863648001170403e-05,1,0
"Coffey County, Kansas",20031,8433,0.0,0.0,0,1
"Coke County, Texas",48081,3264,0.0,0.0,0,1
"Colbert County, Alabama",1033,54216,14.0,2.582263538438837e-05,0,0
"Cole County, Missouri",29051,76631,26.0,3.392882775900093e-05,0,0
"Coleman County, Texas",48083,8420,0.0,0.0,0,1
"Coles County, Illinois",17029,52343,21.0,4.011997783848843e-05,0,0
"Colfax County, Nebraska",31037,10414,0.0,0.0,0,1
"Colfax County, New Mexico",35007,12253,14.0,0.00011425773280013058,1,0
"Colleton County, South Carolina",45029,37923,0.0,0.0,0,1
"Collier County, Florida",12021,365136,190.0,5.2035405985714914e-05,0,0
"Collin County, Texas",48085,939585,312.0,3.3206149523459823e-05,0,0
"Collingsworth County, Texas",48087,3016,0.0,0.0,0,1
"Colonial Heights city, Virginia",51570,17772,0.0,0.0,0,1
"Colorado County, Texas",48089,21019,0.0,0.0,0,1
"Colquitt County, Georgia",13071,45708,11.0,2.4065809048744202e-05,0,0
"Columbia County, Arkansas",5027,23901,10.0,4.1839253587715995e-05,0,0
"Columbia County, Florida",12023,69299,14.0,2.0202311721669867e-05,0,0
"Columbia County, Georgia",13073,147450,34.0,2.3058663953882673e-05,0,0
"Columbia County, New York",36021,60989,28.0,4.590991818196724e-05,0,0
"Columbia County, Oregon",41009,50785,23.0,4.528896327655804e-05,0,0
"Columbia County, Pennsylvania",42037,66420,18.0,2.7100271002710027e-05,0,0
"Columbia County, Washington",53013,3938,0.0,0.0,0,1
"Columbia County, Wisconsin",55021,56927,36.0,6.323888488766315e-05,0,0
"Columbiana County, Ohio",39029,103685,63.0,6.076095867290351e-05,0,0
"Columbus County, North Carolina",37047,56505,13.0,2.3006813556322448e-05,0,0
"Colusa County, California",6011,21588,0.0,0.0,0,1
"Comal County, Texas",48091,134788,54.0,4.006291361248776e-05,0,0
"Comanche County, Kansas",20033,1862,0.0,0.0,0,1
"Comanche County, Oklahoma",40031,122136,49.0,4.011921137093077e-05,0,0
"Comanche County, Texas",48093,13484,0.0,0.0,0,1
"Concho County, Texas",48095,4279,0.0,0.0,0,1
"Concordia Parish, Louisiana",22029,19920,0.0,0.0,0,1
"Conecuh County, Alabama",1035,12395,0.0,0.0,0,1
"Conejos County, Colorado",8021,8129,0.0,0.0,0,1
"Contra Costa County, California",6013,1135127,676.0,5.955280774750314e-05,0,0
"Converse County, Wyoming",56009,14191,0.0,0.0,0,1
"Conway County, Arkansas",5029,20937,0.0,0.0,0,1
"Cook County, Georgia",13075,17167,0.0,0.0,0,1
"Cook County, Illinois",17031,5203499,2933.0,5.636591839452645e-05,0,0
"Cook County, Minnesota",27031,5286,0.0,0.0,0,1
"Cooke County, Texas",48097,39266,17.0,4.32944532165232e-05,0,0
"Cooper County, Missouri",29053,17712,0.0,0.0,0,1
"Coos County, New Hampshire",33007,32039,0.0,0.0,0,1
"Coos County, Oregon",41011,63761,54.0,8.469126895751321e-05,1,0
"Coosa County, Alabama",1037,10581,0.0,0.0,0,1
"Copiah County, Mississippi",28029,28482,10.0,3.510989396812022e-05,0,0
"Corson County, South Dakota",46031,4132,23.0,0.0005566311713455954,1,0
"Cortland County, New York",36023,48070,17.0,3.536509257333056e-05,0,0
"Coryell County, Texas",48099,74686,37.0,4.954074391452213e-05,0,0
"Coshocton County, Ohio",39031,36602,0.0,0.0,0,1
"Costilla County, Colorado",8023,3721,0.0,0.0,0,1
"Cottle County, Texas",48101,1402,0.0,0.0,0,1
"Cotton County, Oklahoma",40033,5941,0.0,0.0,0,1
"Cottonwood County, Minnesota",27033,11470,0.0,0.0,0,1
"Covington County, Alabama",1039,37458,0.0,0.0,0,1
"Covington County, Mississippi",28031,19569,0.0,0.0,0,1
"Covington city, Virginia",51580,5518,0.0,0.0,0,1
"Coweta County, Georgia",13077,140526,44.0,3.1310931784865435e-05,0,0
"Cowley County, Kansas",20035,35753,0.0,0.0,0,1
"Cowlitz County, Washington",53015,105160,60.0,5.705591479650057e-05,0,0
"Craig County, Oklahoma",40035,14625,0.0,0.0,0,1
"Craig County, Virginia",51045,5158,0.0,0.0,0,1
"Craighead County, Arkansas",5031,105835,32.0,3.0235744318987102e-05,0,0
"Crane County, Texas",48103,4830,0.0,0.0,0,1
"Craven County, North Carolina",37049,103445,38.0,3.673449659239209e-05,0,0
"Crawford County, Arkansas",5033,62267,34.0,5.4603562079432123e-05,0,0
"Crawford County, Georgia",13079,12322,0.0,0.0,0,1
"Crawford County, Illinois",17033,19308,0.0,0.0,0,1
"Crawford County, Indiana",18025,10539,0.0,0.0,0,1
"Crawford County, Iowa",19047,16940,10.0,5.90318772136954e-05,0,0
"Crawford County, Kansas",20037,39164,13.0,3.319374936165867e-05,0,0
"Crawford County, Michigan",26039,13744,0.0,0.0,0,1
"Crawford County, Missouri",29055,24302,14.0,5.760842728993498e-05,0,0
"Crawford County, Ohio",39033,42083,11.0,2.6138820901551697e-05,0,0
"Crawford County, Pennsylvania",42039,86257,43.0,4.985102658334976e-05,0,0
"Crawford County, Wisconsin",55023,16321,0.0,0.0,0,1
"Creek County, Oklahoma",40037,71312,33.0,4.6275521651334975e-05,0,0
"Crenshaw County, Alabama",1041,13913,0.0,0.0,0,1
"Crisp County, Georgia",13081,22721,0.0,0.0,0,1
"Crittenden County, Arkansas",5035,49235,0.0,0.0,0,1
"Crittenden County, Kentucky",21055,9188,0.0,0.0,0,1
"Crockett County, Tennessee",47033,14411,0.0,0.0,0,1
"Crockett County, Texas",48105,3675,0.0,0.0,0,1
"Crook County, Oregon",41013,22570,10.0,4.4306601683650866e-05,0,0
"Crook County, Wyoming",56011,7464,0.0,0.0,0,1
"Crosby County, Texas",48107,5992,0.0,0.0,0,1
"Cross County, Arkansas",5037,17037,0.0,0.0,0,1
"Crow Wing County, Minnesota",27035,63940,31.0,4.848295276822021e-05,0,0
"Crowley County, Colorado",8025,5694,0.0,0.0,0,1
"Culberson County, Texas",48109,2198,0.0,0.0,0,1
"Cullman County, Alabama",1043,82471,32.0,3.8801518109396033e-05,0,0
"Culpeper County, Virginia",51047,50083,14.0,2.7953597028931974e-05,0,0
"Cumberland County, Illinois",17035,10858,0.0,0.0,0,1
"Cumberland County, Kentucky",21057,6738,0.0,0.0,0,1
"Cumberland County, Maine",23005,292041,193.0,6.60866111265199e-05,0,0
"Cumberland County, New Jersey",34011,153797,61.0,3.96626722237755e-05,0,0
"Cumberland County, North Carolina",37051,327127,137.0,4.187975923723814e-05,0,0
"Cumberland County, Pennsylvania",42041,248506,127.0,5.110540590569242e-05,0,0
"Cumberland County, Tennessee",47035,58655,17.0,2.8983036399283947e-05,0,0
"Cumberland County, Virginia",51049,9652,0.0,0.0,0,1
"Cuming County, Nebraska",31039,9016,0.0,0.0,0,1
"Currituck County, North Carolina",37053,25809,0.0,0.0,0,1
"Curry County, New Mexico",35009,50280,17.0,3.381066030230708e-05,0,0
"Curry County, Oregon",41015,22713,12.0,5.283317923656056e-05,0,0
"Custer County, Colorado",8027,4602,0.0,0.0,0,1
"Custer County, Idaho",16037,4096,0.0,0.0,0,1
"Custer County, Montana",30017,11924,0.0,0.0,0,1
"Custer County, Nebraska",31041,10807,0.0,0.0,0,1
"Custer County, Oklahoma",40039,29293,0.0,0.0,0,1
"Custer County, South Dakota",46033,8596,0.0,0.0,0,1
"Cuyahoga County, Ohio",39035,1249352,739.0,5.915066370406419e-05,0,0
"Dade County, Georgia",13083,16257,0.0,0.0,0,1
"Dade County, Missouri",29057,7631,0.0,0.0,0,1
"Daggett County, Utah",49009,1095,0.0,0.0,0,1
"Dakota County, Minnesota",27037,417486,245.0,5.868460259745237e-05,0,0
"Dakota County, Nebraska",31043,20465,0.0,0.0,0,1
"Dale County, Alabama",1045,49226,13.0,2.640880835330923e-05,0,0
"Dallam County, Texas",48111,7056,0.0,0.0,0,1
"Dallas County, Alabama",1047,40008,0.0,0.0,0,1
"Dallas County, Arkansas",5039,7469,0.0,0.0,0,1
"Dallas County, Iowa",19049,84516,18.0,2.1297742439301433e-05,0,0
"Dallas County, Missouri",29059,16448,0.0,0.0,0,1
"Dallas County, Texas",48113,2574984,1090.0,4.2330360110975446e-05,0,0
"Dane County, Wisconsin",55025,531273,335.0,6.305609357147831e-05,0,0
"Daniels County, Montana",30019,1755,0.0,0.0,0,1
"Danville city, Virginia",51590,41898,17.0,4.057472910401451e-05,0,0
"Dare County, North Carolina",37055,35964,14.0,3.8927816705594485e-05,0,0
"Darke County, Ohio",39037,51778,22.0,4.2489088029665106e-05,0,0
"Darlington County, South Carolina",45031,67234,0.0,0.0,0,1
"Dauphin County, Pennsylvania",42043,273707,111.0,4.0554315381046154e-05,0,0
"Davidson County, North Carolina",37057,164926,58.0,3.516728714696288e-05,0,0
"Davidson County, Tennessee",47037,684410,346.0,5.055449219035374e-05,0,0
"Davie County, North Carolina",37059,42013,16.0,3.808345036060267e-05,0,0
"Daviess County, Indiana",18027,32969,0.0,0.0,0,1
"Daviess County, Kentucky",21059,99674,54.0,5.4176615767401726e-05,0,0
"Daviess County, Missouri",29061,8209,0.0,0.0,0,1
"Davis County, Iowa",19051,8860,0.0,0.0,0,1
"Davis County, Utah",49011,342281,219.0,6.398251728842676e-05,0,0
"Davison County, South Dakota",46035,19903,0.0,0.0,0,1
"Dawes County, Nebraska",31045,8979,0.0,0.0,0,1
"Dawson County, Georgia",13085,23604,14.0,5.931198102016607e-05,0,0
"Dawson County, Montana",30021,9327,0.0,0.0,0,1
"Dawson County, Nebraska",31047,23640,10.0,4.230118443316413e-05,0,0
"Dawson County, Texas",48115,13111,0.0,0.0,0,1
"Day County, South Dakota",46037,5571,0.0,0.0,0,1
"De Baca County, New Mexico",35011,1793,0.0,0.0,0,1
"De Soto Parish, Louisiana",22031,27149,0.0,0.0,0,1
"De Witt County, Illinois",17039,16226,0.0,0.0,0,1
"DeKalb County, Alabama",1049,70900,28.0,3.949224259520451e-05,0,0
"DeKalb County, Georgia",13089,740321,219.0,2.958176250572387e-05,0,0
"DeKalb County, Illinois",17037,104528,31.0,2.9657125363538958e-05,0,0
"DeKalb County, Indiana",18033,42746,18.0,4.210920320029944e-05,0,0
"DeKalb County, Missouri",29063,12613,0.0,0.0,0,1
"DeKalb County, Tennessee",47041,19361,11.0,5.6815247146325084e-05,0,0
"DeSoto County, Florida",12027,35800,13.0,3.6312849162011175e-05,0,0
"DeSoto County, Mississippi",28033,175611,54.0,3.0749782189042825e-05,0,0
"DeWitt County, Texas",48123,20865,0.0,0.0,0,1
"Deaf Smith County, Texas",48117,18830,0.0,0.0,0,1
"Dearborn County, Indiana",18029,49331,14.0,2.8379720662463767e-05,0,0
